# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:22 CET 2022 [seed=1669887316577]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
2020000	-3484.745343561009	-331.2213630558914	-3153.523980505118	0.09871653104302895	0.1637107012517235	1.4601244327223417	-0.42419048377579455	-0.6039324796472382	0.599290946014232	1.383853559270976	1.0	1.0	1.0	1.0	0.0	4.0	1.4601244327223417	-0.42419048377579455	-0.6039324796472382	0.599290946014232	0.0	0.0	0.0	-1443.243602386548	-1710.2803781185698
2030000	-3487.224820962183	-327.4925194007557	-3159.7323015614274	0.09189021930429253	0.16611757096516863	1.574335991549684	1.621754152203801	-0.46990958629574786	0.6815890043005906	0.3410206999810741	1.0	0.0	1.0	1.0	1.0	4.0	1.574335991549684	0.0	-0.46990958629574786	0.6815890043005906	0.3410206999810741	0.0	0.0	-1451.724331076603	-1708.0079704848247
2040000	-3487.1443631805105	-287.5294062079875	-3199.614956972523	0.08551274389243708	0.13472278361664175	1.6261745943654602	-0.6876485319279976	-0.5749820493349398	0.8443456562462258	0.3616182714925317	1.0	1.0	1.0	1.0	0.0	4.0	1.6261745943654602	-0.6876485319279976	-0.5749820493349398	0.8443456562462258	0.0	0.0	0.0	-1454.7417537008087	-1744.8732032717144
2050000	-3478.667562968586	-333.7934161690344	-3144.8741467995515	0.09004750726443465	0.17378817509120648	1.4950912361600552	0.759171742160375	-0.5508881246409469	0.6974062450346842	1.0253013986688753	1.0	0.0	1.0	1.0	0.0	3.0	1.4950912361600552	0.0	-0.5508881246409469	0.6974062450346842	0.0	0.0	0.0	-1457.4319591811964	-1687.442187618355
2060000	-3486.2810001463754	-324.1332409061425	-3162.147759240233	0.08897203509963247	0.16818544726167522	1.7270791473850997	-0.6554965082741308	-0.5742232196810929	0.70285497717047	0.12823955545566254	1.0	0.0	1.0	1.0	1.0	4.0	1.7270791473850997	-0.0	-0.5742232196810929	0.70285497717047	0.12823955545566254	0.0	0.0	-1457.9634964814925	-1704.1842627587405
2070000	-3477.1284846767703	-295.8235357227805	-3181.30494895399	0.08308962197465494	0.15716986148555112	1.3076378371129682	0.7996512676898713	-0.5070981497979973	0.55658076849467	-0.6909000623222177	1.0	0.0	1.0	1.0	0.0	3.0	1.3076378371129682	0.0	-0.5070981497979973	0.55658076849467	-0.0	0.0	0.0	-1469.8331209954213	-1711.4718279585684
2080000	-3489.996807218237	-302.3273948982909	-3187.669412319946	0.08202365271124816	0.15831127880146564	1.7495985438594326	2.4756958335517556	-0.5403975492850328	0.7035035315658985	0.22976294750859805	1.0	0.0	1.0	1.0	1.0	4.0	1.7495985438594326	0.0	-0.5403975492850328	0.7035035315658985	0.22976294750859805	0.0	0.0	-1471.1472804700145	-1716.5221318499314
2090000	-3482.19017875866	-300.6384330276941	-3181.5517457309656	0.09109587098704215	0.14377862020882926	1.4912632909795882	2.274170724169717	-0.5622131025662461	0.6303581649385708	2.4589460518333217	1.0	0.0	1.0	1.0	0.0	3.0	1.4912632909795882	0.0	-0.5622131025662461	0.6303581649385708	0.0	0.0	0.0	-1459.1970914005503	-1722.3546543304153
2100000	-3466.585398183839	-286.2610226349807	-3180.3243755488584	0.07246845418445841	0.154966014044711	1.3919688054681374	-1.4615464407897298	-0.6809247704818614	0.7011722485605325	2.028451257176692	1.0	1.0	1.0	1.0	0.0	4.0	1.3919688054681374	-1.4615464407897298	-0.6809247704818614	0.7011722485605325	0.0	0.0	0.0	-1476.9613074241913	-1703.363068124667
2110000	-3490.1149037521523	-335.1350692098639	-3154.9798345422882	0.08993396904547117	0.17699760778943563	1.479774622803557	2.2779171824353837	-0.5118147423056084	0.6723428139494022	2.0133187812369804	1.0	0.0	1.0	1.0	0.0	3.0	1.479774622803557	0.0	-0.5118147423056084	0.6723428139494022	0.0	0.0	0.0	-1464.8822083390303	-1690.097626203258
2120000	-3482.0516449301385	-300.938566509947	-3181.1130784201914	0.08220933043408343	0.1563418590475041	1.3543864478572294	-0.7282946138215494	-0.5125954815032897	0.6081930556297697	-1.4844362348076563	1.0	1.0	1.0	1.0	0.0	4.0	1.3543864478572294	-0.7282946138215494	-0.5125954815032897	0.6081930556297697	-0.0	0.0	0.0	-1473.008774049119	-1708.1043043710727
2130000	-3479.7265482776525	-319.1719329365384	-3160.554615341114	0.08391541328784656	0.17374849819130658	1.4907956943420424	-2.5293941565202287	-0.5544396470715286	0.7040491181345261	0.43130559087477205	1.0	0.0	1.0	1.0	0.0	3.0	1.4907956943420424	-0.0	-0.5544396470715286	0.7040491181345261	0.0	0.0	0.0	-1466.7010731023613	-1693.8535422387527
2140000	-3477.3110316439534	-277.06692004229376	-3200.24411160166	0.07538101480336502	0.142669610291836	1.3617045623583932	-0.6393848639932777	-0.5285752223119556	0.5956138158718008	0.6363435461182607	1.0	1.0	1.0	1.0	0.0	4.0	1.3617045623583932	-0.6393848639932777	-0.5285752223119556	0.5956138158718008	0.0	0.0	0.0	-1477.3735797173013	-1722.8705318843583
2150000	-3489.2592359000223	-307.7866426129471	-3181.472593287075	0.08248325839058325	0.15892477222036439	1.5881590544304767	-1.3532920231256222	-0.472087250716826	0.7258285136645015	-1.0865144308513068	1.0	0.0	1.0	1.0	0.0	3.0	1.5881590544304767	-0.0	-0.472087250716826	0.7258285136645015	-0.0	0.0	0.0	-1467.328635151859	-1714.1439581352163
2160000	-3490.0608316878697	-331.8161102325566	-3158.244721455313	0.09286977472096444	0.16488419282190564	1.5397059972223932	-1.4035308751155682	-0.5641921374946407	0.5752804231390723	0.1385281267718675	1.0	0.0	1.0	1.0	1.0	4.0	1.5397059972223932	-0.0	-0.5641921374946407	0.5752804231390723	0.1385281267718675	0.0	0.0	-1461.783268337295	-1696.461453118018
2170000	-3469.2439320453786	-316.9057721793912	-3152.3381598659876	0.08310026396769227	0.16773012775709847	1.6056845429957263	-0.21353698905290375	-0.5244314884594973	0.5464944422282381	0.0943120688108941	1.0	1.0	1.0	1.0	1.0	5.0	1.6056845429957263	-0.21353698905290375	-0.5244314884594973	0.5464944422282381	0.0943120688108941	0.0	0.0	-1459.4012726987721	-1692.9368871672154
2180000	-3495.7554183804355	-302.4084651776834	-3193.346953202752	0.08802378660392482	0.14576835344558073	1.3676996730569237	-0.8146396589395782	-0.5357319847859384	0.5562033018791193	3.007837807098209	1.0	1.0	1.0	1.0	0.0	4.0	1.3676996730569237	-0.8146396589395782	-0.5357319847859384	0.5562033018791193	0.0	0.0	0.0	-1467.4153929776915	-1725.9315602250606
2190000	-3483.996589061098	-314.66491864459977	-3169.331670416498	0.09149916756332187	0.1564135584990409	1.6882760021517675	-0.3056197130964938	-0.5961055026587109	0.7565857315156583	0.12972676088361135	1.0	0.0	1.0	1.0	0.0	3.0	1.6882760021517675	-0.0	-0.5961055026587109	0.7565857315156583	0.0	0.0	0.0	-1458.8995452084632	-1710.432125208035
2200000	-3490.1700983347446	-327.24411455461905	-3162.9259837801255	0.09088602414421468	0.17001105190844087	1.5068894368539854	2.5303134044609212	-0.5360101290366084	0.6703757373045459	0.6810876720463711	1.0	0.0	1.0	1.0	0.0	3.0	1.5068894368539854	0.0	-0.5360101290366084	0.6703757373045459	0.0	0.0	0.0	-1458.8360006232317	-1704.0899831568938
2210000	-3477.3201500208265	-321.46851868574174	-3155.8516313350847	0.092974478103726	0.15178036720416865	1.5007006428083942	-0.4390152815010813	-0.46845731179921296	0.6058684867533529	0.14066087021777648	1.0	0.0	1.0	1.0	1.0	4.0	1.5007006428083942	-0.0	-0.46845731179921296	0.6058684867533529	0.14066087021777648	0.0	0.0	-1448.2315961790023	-1707.6200351560822
2220000	-3494.284574043476	-316.2893714129831	-3177.9952026304927	0.09397941188879079	0.14993816279726807	1.3319246308536001	-0.980114492628451	-0.5734920137863777	0.6674524506008865	-1.889149115181587	1.0	1.0	1.0	1.0	0.0	4.0	1.3319246308536001	-0.980114492628451	-0.5734920137863777	0.6674524506008865	-0.0	0.0	0.0	-1454.9059550984248	-1723.0892475320677
2230000	-3469.5791189494444	-298.64949848034087	-3170.9296204691036	0.08178286427192501	0.14997147857022555	1.6609435462049962	1.8560274052995338	-0.5188545112794386	0.767580713701277	0.1224436714563828	1.0	0.0	1.0	1.0	1.0	4.0	1.6609435462049962	0.0	-0.5188545112794386	0.767580713701277	0.1224436714563828	0.0	0.0	-1464.276261389576	-1706.6533590795275
2240000	-3488.0825809740627	-301.9366190035046	-3186.1459619705583	0.0876679853463885	0.15126242861351077	1.620001782707333	-1.4763340682806685	-0.622157388687237	0.7673223540232128	1.7586430061008143	1.0	0.0	1.0	1.0	0.0	3.0	1.620001782707333	-0.0	-0.622157388687237	0.7673223540232128	0.0	0.0	0.0	-1463.9150155239015	-1722.2309464466568
2250000	-3482.998721883984	-307.4316941215409	-3175.567027762443	0.08176720683624038	0.1606527086247647	1.548463031831109	0.6569738603584918	-0.5407962000671452	0.7339864058845863	-0.7288626747607185	1.0	0.0	1.0	1.0	0.0	3.0	1.548463031831109	0.0	-0.5407962000671452	0.7339864058845863	-0.0	0.0	0.0	-1480.8725521248903	-1694.6944756375526
2260000	-3479.0620085724668	-315.27554094961135	-3163.7864676228555	0.08788998272638303	0.1622906034498978	1.3218639617408803	-0.6393866704691104	-0.5503381619526173	0.538647911848859	-1.8911377943554175	1.0	1.0	1.0	1.0	0.0	4.0	1.3218639617408803	-0.6393866704691104	-0.5503381619526173	0.538647911848859	-0.0	0.0	0.0	-1462.61782128034	-1701.1686463425158
2270000	-3479.669487954647	-307.1918732296703	-3172.477614724977	0.08472076765522789	0.1578247190267576	1.3495086695982967	-0.7155075418590816	-0.5506347567210069	0.6191301668476775	0.26161923524814074	1.0	1.0	1.0	1.0	1.0	5.0	1.3495086695982967	-0.7155075418590816	-0.5506347567210069	0.6191301668476775	0.26161923524814074	0.0	0.0	-1452.7571359973224	-1719.7204787276546
2280000	-3486.51535127431	-306.72894999829055	-3179.786401276019	0.08643872875502899	0.15873950373100107	1.4985893000208126	-1.8026333428763395	-0.4903490143664042	0.6379833899508165	-2.6402408634339096	1.0	0.0	1.0	1.0	0.0	3.0	1.4985893000208126	-0.0	-0.4903490143664042	0.6379833899508165	-0.0	0.0	0.0	-1464.4906788970764	-1715.295722378943
2290000	-3476.3567018865047	-317.04995371035096	-3159.3067481761536	0.09163434631337265	0.15237696195144068	1.5346084631268877	-0.9566205229193472	-0.502021438740222	0.6533944120125039	0.12500049387124157	1.0	0.0	1.0	1.0	1.0	4.0	1.5346084631268877	-0.0	-0.502021438740222	0.6533944120125039	0.12500049387124157	0.0	0.0	-1448.7372731007474	-1710.5694750754062
2300000	-3489.6467060022383	-303.16639535390044	-3186.4803106483378	0.08867018226366176	0.14766983758472205	1.4621497463553048	-0.230331900851687	-0.5093170575606409	0.6930427007518664	-3.7520365363789017	1.0	1.0	1.0	1.0	0.0	4.0	1.4621497463553048	-0.230331900851687	-0.5093170575606409	0.6930427007518664	-0.0	0.0	0.0	-1468.9602446640506	-1717.520065984287
2310000	-3472.523190991937	-323.8737736755971	-3148.64941731634	0.09366447397307419	0.1644249181052005	1.4684525952013183	-1.124005491367966	-0.49303945209141237	0.5312370872820245	0.27344796305821073	1.0	0.0	1.0	1.0	1.0	4.0	1.4684525952013183	-0.0	-0.49303945209141237	0.5312370872820245	0.27344796305821073	0.0	0.0	-1453.8422525390263	-1694.807164777314
2320000	-3485.5777949101084	-295.62060624712115	-3189.9571886629874	0.07519004791902789	0.15104342015504474	1.3409749971078004	-0.8619362097082983	-0.5475968121447455	0.5790690874380097	-0.2072620791966308	1.0	1.0	1.0	1.0	0.0	4.0	1.3409749971078004	-0.8619362097082983	-0.5475968121447455	0.5790690874380097	-0.0	0.0	0.0	-1477.755662037186	-1712.2015266258013
2330000	-3492.0233884991458	-313.16435080341387	-3178.859037695732	0.0817211641572714	0.16750532317989722	1.4609506409429638	3.5175162706429792	-0.4851123093925368	0.634413196370314	1.4073335992587885	1.0	0.0	1.0	1.0	0.0	3.0	1.4609506409429638	0.0	-0.4851123093925368	0.634413196370314	0.0	0.0	0.0	-1476.1701445541137	-1702.6888931416183
2340000	-3484.3144461095785	-291.420656575639	-3192.8937895339395	0.07990284528442143	0.15274688326662134	1.541767094983983	3.2624031256887323	-0.560853558820702	0.6442352101003667	2.82711802127866	1.0	0.0	1.0	1.0	0.0	3.0	1.541767094983983	0.0	-0.560853558820702	0.6442352101003667	0.0	0.0	0.0	-1472.6190366587496	-1720.2747528751902
2350000	-3483.3816709027647	-296.1522229726364	-3187.229447930128	0.07740859291519185	0.1540593874595459	1.6253158042849145	-0.22830903471054664	-0.5918713687751683	0.7523001962603524	1.0107479645088053	1.0	1.0	1.0	1.0	0.0	4.0	1.6253158042849145	-0.22830903471054664	-0.5918713687751683	0.7523001962603524	0.0	0.0	0.0	-1471.1957129597147	-1716.0337349704132
2360000	-3478.5615076848435	-317.58116179219155	-3160.9803458926517	0.09609586560536341	0.15395497890379603	1.3607659507300276	1.0222057044522586	-0.506999536808097	0.6179869193960363	-1.4143028132538271	1.0	0.0	1.0	1.0	0.0	3.0	1.3607659507300276	0.0	-0.506999536808097	0.6179869193960363	-0.0	0.0	0.0	-1451.6036524447784	-1709.3766934478735
2370000	-3488.5861677520024	-302.4157610252092	-3186.1704067267933	0.07174636783646456	0.16977000142532445	1.568143477074568	-0.33766726324710794	-0.5830452628943473	0.761688106620989	0.3101921838535425	1.0	1.0	1.0	1.0	0.0	4.0	1.568143477074568	-0.33766726324710794	-0.5830452628943473	0.761688106620989	0.0	0.0	0.0	-1486.0089576167386	-1700.1614491100547
2380000	-3495.561950183748	-326.52860616518046	-3169.0333440185677	0.08549067862152324	0.171805301897883	1.604362146536256	0.9776783453370983	-0.4980061630069529	0.7271795587651727	0.12203077898338759	1.0	0.0	1.0	1.0	1.0	4.0	1.604362146536256	0.0	-0.4980061630069529	0.7271795587651727	0.12203077898338759	0.0	0.0	-1480.12897767849	-1688.904366340078
2390000	-3479.349125203036	-283.37422733027	-3195.9748978727657	0.08186283122125787	0.14518493009071243	1.1967778391526804	-0.7196643752574089	-0.4326617792067655	0.5440673668567008	0.37787957552572005	1.0	1.0	1.0	1.0	0.0	4.0	1.1967778391526804	-0.7196643752574089	-0.4326617792067655	0.5440673668567008	0.0	0.0	0.0	-1472.1383507613027	-1723.836547111463
2400000	-3486.2564218683287	-289.801570973491	-3196.454850894838	0.08866783360070077	0.13056617385195704	1.5524413862619917	-0.5416977129013324	-0.4577923421998508	0.7148812414390407	0.36630463343162684	1.0	1.0	1.0	1.0	1.0	5.0	1.5524413862619917	-0.5416977129013324	-0.4577923421998508	0.7148812414390407	0.36630463343162684	0.0	0.0	-1456.066273799797	-1740.3885770950408
2410000	-3487.337970829211	-298.9078582813513	-3188.4301125478596	0.08100429015300709	0.15348759565395012	1.6689068819714654	-1.0189639529660173	-0.46450997371721503	0.5929956536768834	0.20687691396176355	1.0	0.0	1.0	1.0	1.0	4.0	1.6689068819714654	-0.0	-0.46450997371721503	0.5929956536768834	0.20687691396176355	0.0	0.0	-1470.7681141994326	-1717.6619983484268
2420000	-3485.1558020385464	-327.9185377011652	-3157.237264337381	0.08059728584402646	0.18213221150050937	1.4190342571713928	-0.11261993401910952	-0.5354111072225188	0.6647178630580814	-1.8898530477864415	1.0	0.0	1.0	1.0	0.0	3.0	1.4190342571713928	-0.0	-0.5354111072225188	0.6647178630580814	-0.0	0.0	0.0	-1477.9198729042741	-1679.3173914331066
2430000	-3488.5128610323163	-314.27281599746846	-3174.2400450348478	0.07469308830311559	0.1795334447122266	1.6980704604837855	2.5350928433808044	-0.6289166852914563	0.7581965072047459	1.3332279420778645	1.0	0.0	1.0	1.0	0.0	3.0	1.6980704604837855	0.0	-0.6289166852914563	0.7581965072047459	0.0	0.0	0.0	-1484.3425223902805	-1689.897522644567
2440000	-3475.00209728252	-305.2097428210151	-3169.792354461505	0.09127883270475408	0.1405413230277535	1.2736348739813181	-0.5343686588422665	-0.4172287127499928	0.4838642519583453	0.17355903847185145	1.0	1.0	1.0	1.0	1.0	5.0	1.2736348739813181	-0.5343686588422665	-0.4172287127499928	0.4838642519583453	0.17355903847185145	0.0	0.0	-1441.6862728960352	-1728.1060815654698
2450000	-3490.2862623147457	-314.69931688537616	-3175.5869454293697	0.09352541923901188	0.15270198183287997	1.4683848207068828	-0.9960208569938783	-0.5814208295638645	0.6158837001743236	-1.4782482844266824	1.0	0.0	1.0	1.0	0.0	3.0	1.4683848207068828	-0.0	-0.5814208295638645	0.6158837001743236	-0.0	0.0	0.0	-1450.1053442443158	-1725.4816011850537
2460000	-3489.739813870598	-293.42242742549416	-3196.3173864451037	0.08230449232636901	0.14676823705581715	1.4009695112231169	-1.5151964855406643	-0.6235381382227729	0.7231380736764588	3.7891771728524586	1.0	1.0	1.0	1.0	0.0	4.0	1.4009695112231169	-1.5151964855406643	-0.6235381382227729	0.7231380736764588	0.0	0.0	0.0	-1457.459502027016	-1738.8578844180877
2470000	-3484.7085319108455	-311.8324977000766	-3172.876034210769	0.08768870425349277	0.15408962940978857	1.6086269276659717	0.9686769669176356	-0.5463078355257914	0.6781160219964049	0.13440902119264914	1.0	0.0	1.0	1.0	1.0	4.0	1.6086269276659717	0.0	-0.5463078355257914	0.6781160219964049	0.13440902119264914	0.0	0.0	-1462.1388534005391	-1710.7371808102298
2480000	-3484.11307649636	-321.7607259401009	-3162.352350556259	0.08567521949076687	0.16835748801477812	1.4078241064597956	-0.022541299509612832	-0.5153317051571664	0.6000188650089654	0.08944424315854324	1.0	1.0	1.0	1.0	1.0	5.0	1.4078241064597956	-0.022541299509612832	-0.5153317051571664	0.6000188650089654	0.08944424315854324	0.0	0.0	-1460.7959656090293	-1701.5563849472294
2490000	-3481.4944859698558	-321.04891413337276	-3160.445571836483	0.09559855788318718	0.1559582736584085	1.352944776529295	-3.0578036680287934	-0.4565108191648359	0.6020468764044528	1.4253994672073742	1.0	0.0	1.0	1.0	0.0	3.0	1.352944776529295	-0.0	-0.4565108191648359	0.6020468764044528	0.0	0.0	0.0	-1449.6004061857009	-1710.845165650782
2500000	-3490.633024777031	-309.82761791034375	-3180.8054068666875	0.08312074830124422	0.1594673117283282	1.7409379604400672	0.317566056505068	-0.437230056824001	0.7873075349211875	-1.1802050683289784	1.0	0.0	1.0	1.0	0.0	3.0	1.7409379604400672	0.0	-0.437230056824001	0.7873075349211875	-0.0	0.0	0.0	-1471.3078866440162	-1709.4975202226713
2510000	-3481.6266352709445	-302.17533053225924	-3179.4513047386854	0.0835184683705563	0.15771258621232254	1.539611983207571	1.5124181900945843	-0.5994600118066228	0.6382737067945816	0.19392883787412846	1.0	0.0	1.0	1.0	1.0	4.0	1.539611983207571	0.0	-0.5994600118066228	0.6382737067945816	0.19392883787412846	0.0	0.0	-1462.6570350601082	-1716.7942696785774
2520000	-3485.8114291036345	-297.47797209004943	-3188.333457013585	0.0793861544363006	0.1553853617931881	1.5155818631435458	-1.1243944075168943	-0.5459192776798494	0.5905452793922057	0.15086904814466773	1.0	0.0	1.0	1.0	1.0	4.0	1.5155818631435458	-0.0	-0.5459192776798494	0.5905452793922057	0.15086904814466773	0.0	0.0	-1480.8490118347765	-1707.484445178808
2530000	-3486.0200502602042	-298.764946127681	-3187.2551041325232	0.08046108428840555	0.15534287213145478	1.4397002204186746	-0.46216008769474093	-0.5608140208550391	0.6968478208991876	-1.1906640598437646	1.0	0.0	1.0	1.0	0.0	3.0	1.4397002204186746	-0.0	-0.5608140208550391	0.6968478208991876	-0.0	0.0	0.0	-1477.2858233610555	-1709.9692807714678
2540000	-3480.9345935099946	-306.06838666140504	-3174.8662068485896	0.09027077528764504	0.1424586973295806	1.2720009010546371	-0.576285130643691	-0.5115895738921696	0.4847536274230031	0.08126474775797533	1.0	1.0	1.0	1.0	1.0	5.0	1.2720009010546371	-0.576285130643691	-0.5115895738921696	0.4847536274230031	0.08126474775797533	0.0	0.0	-1447.1444377112575	-1727.721769137332
2550000	-3478.6918942100147	-317.7195458620271	-3160.9723483479875	0.09013808593985236	0.15568050889578738	1.8461378204845507	0.5292063932057748	-0.4966801831158678	0.7919658575790175	0.25405206174119266	1.0	0.0	1.0	1.0	1.0	4.0	1.8461378204845507	0.0	-0.4966801831158678	0.7919658575790175	0.25405206174119266	0.0	0.0	-1457.781218313274	-1703.1911300347133
2560000	-3495.0233123104554	-296.2149928925138	-3198.8083194179417	0.08569655220885303	0.15001849989370328	1.6087146236181067	1.063076686008222	-0.4799102401599677	0.7431084993713918	0.31331913295833563	1.0	0.0	1.0	1.0	1.0	4.0	1.6087146236181067	0.0	-0.4799102401599677	0.7431084993713918	0.31331913295833563	0.0	0.0	-1472.9117556551516	-1725.8965637627898
2570000	-3491.0839667101463	-317.56283176296796	-3173.5211349471783	0.08061300832730005	0.1677852817023416	1.3526004943973593	-0.8878900034017887	-0.625827672667341	0.7415910112632178	-0.031211850970968583	1.0	1.0	1.0	1.0	1.0	5.0	1.3526004943973593	-0.8878900034017887	-0.625827672667341	0.7415910112632178	-0.031211850970968583	0.0	0.0	-1477.5216187354358	-1695.9995162117427
2580000	-3485.506259092985	-308.4227631234148	-3177.0834959695703	0.0848366141793326	0.16803344282947003	1.3751677894970566	-0.7799643137004635	-0.5822896514290982	0.7111746031095126	-1.6425725408857357	1.0	1.0	1.0	1.0	0.0	4.0	1.3751677894970566	-0.7799643137004635	-0.5822896514290982	0.7111746031095126	-0.0	0.0	0.0	-1467.4228535744064	-1709.660642395164
2590000	-3486.7164466715553	-327.4480552605625	-3159.268391410993	0.09097735902331416	0.16330353511503923	1.7089276756531595	-1.7782794192331108	-0.6902921880164582	0.8042507678746963	0.33836256795260117	1.0	0.0	1.0	1.0	0.0	3.0	1.7089276756531595	-0.0	-0.6902921880164582	0.8042507678746963	0.0	0.0	0.0	-1457.6138181609601	-1701.654573250033
2600000	-3496.356742411045	-286.2854364572121	-3210.071305953833	0.07974344578058828	0.14644770436907245	1.2479004145247534	-1.378421688976235	-0.59165716823164	0.641416665078788	-0.41492413623507746	1.0	1.0	1.0	1.0	0.0	4.0	1.2479004145247534	-1.378421688976235	-0.59165716823164	0.641416665078788	-0.0	0.0	0.0	-1477.3474525261045	-1732.7238534277285
2610000	-3484.6965191385725	-341.2293361588252	-3143.467182979747	0.0977555516324267	0.16757225106227	1.400731594222347	-0.21434214227831924	-0.5230923922156641	0.6560277730933737	0.10568642962355618	1.0	1.0	1.0	1.0	0.0	4.0	1.400731594222347	-0.21434214227831924	-0.5230923922156641	0.6560277730933737	0.0	0.0	0.0	-1447.696512682278	-1695.7706702974692
2620000	-3483.152947243528	-358.0620425480849	-3125.0909046954434	0.09185878430793305	0.18813760552363262	1.3764847667638513	-0.7059050125070839	-0.47960418360644436	0.6019708532888937	0.17777038090218603	1.0	0.0	1.0	1.0	1.0	4.0	1.3764847667638513	-0.0	-0.47960418360644436	0.6019708532888937	0.17777038090218603	0.0	0.0	-1461.1104369551495	-1663.980467740294
2630000	-3496.7942872424583	-257.897572687345	-3238.8967145551132	0.07323254368096704	0.1275849025526307	1.4202276051294094	-1.4969196235273672	-0.7694570602942817	0.746351538329374	3.21427712056424	1.0	1.0	1.0	1.0	0.0	4.0	1.4202276051294094	-1.4969196235273672	-0.7694570602942817	0.746351538329374	0.0	0.0	0.0	-1477.839749307367	-1761.0569652477463
2640000	-3484.8746989017695	-313.4686588881409	-3171.4060400136286	0.08484600935264539	0.16045165410138598	1.3442615261253248	-1.4600540209080533	-0.6007041782820753	0.6114706590261423	1.5782571252980715	1.0	1.0	1.0	1.0	0.0	4.0	1.3442615261253248	-1.4600540209080533	-0.6007041782820753	0.6114706590261423	0.0	0.0	0.0	-1455.5752882820154	-1715.8307517316134
2650000	-3475.845245622514	-315.8812349718219	-3159.964010650692	0.08322204105756113	0.1645962558192758	1.6095605111927922	-4.792496334799117	-0.5408806336170935	0.6897249894929568	0.15762593581641768	1.0	0.0	1.0	1.0	1.0	4.0	1.6095605111927922	-0.0	-0.5408806336170935	0.6897249894929568	0.15762593581641768	0.0	0.0	-1462.627016603181	-1697.3369940475113
2660000	-3478.6483219355723	-318.03334881607	-3160.6149731195023	0.09190709890292278	0.15667514211377778	1.6563744989646212	1.6076865865909598	-0.6014996210041753	0.6224697525505588	0.24730389506332606	1.0	0.0	1.0	1.0	1.0	4.0	1.6563744989646212	0.0	-0.6014996210041753	0.6224697525505588	0.24730389506332606	0.0	0.0	-1449.2419557229412	-1711.3730173965612
2670000	-3499.488830042217	-324.0003619088491	-3175.4884681333683	0.08832915424268349	0.16876507418280212	1.504698708110377	1.9995493836959606	-0.4791203463245968	0.7214548172201093	2.2174678244122044	1.0	0.0	1.0	1.0	0.0	3.0	1.504698708110377	0.0	-0.4791203463245968	0.7214548172201093	0.0	0.0	0.0	-1469.490013124604	-1705.9984550087643
2680000	-3487.5897748118336	-328.9244847294528	-3158.665290082381	0.08689144630784065	0.17440987911595318	1.4864499915660054	2.419817184310645	-0.5060799444259346	0.6152099100605906	1.8281460525041628	1.0	0.0	1.0	1.0	0.0	3.0	1.4864499915660054	0.0	-0.5060799444259346	0.6152099100605906	0.0	0.0	0.0	-1461.7234561259677	-1696.9418339564131
2690000	-3471.088664615826	-323.9768636051121	-3147.111801010714	0.08802694971641309	0.16238032841688588	1.387807524227437	1.397475161573656	-0.5989922754112437	0.6116436954641444	-0.5569864325412008	1.0	0.0	1.0	1.0	0.0	3.0	1.387807524227437	0.0	-0.5989922754112437	0.6116436954641444	-0.0	0.0	0.0	-1458.1774193958117	-1688.9343816149021
2700000	-3480.1077132854653	-317.42428308148834	-3162.683430203977	0.08685069312917627	0.1607244920031799	1.3408729097294259	1.5085766533740521	-0.49255486832159745	0.6678229122275551	-3.516843332237903	1.0	0.0	1.0	1.0	0.0	3.0	1.3408729097294259	0.0	-0.49255486832159745	0.6678229122275551	-0.0	0.0	0.0	-1472.7878313720512	-1689.8955988319256
2710000	-3478.245174120253	-311.1689844764886	-3167.0761896437643	0.08635428725919175	0.16080994251701652	1.5746171085239207	0.5966157991572628	-0.514589802754969	0.7160050576716404	1.0262688216203042	1.0	0.0	1.0	1.0	0.0	3.0	1.5746171085239207	0.0	-0.514589802754969	0.7160050576716404	0.0	0.0	0.0	-1464.1858040896789	-1702.8903855540857
2720000	-3489.088556959527	-329.6444259109743	-3159.4441310485527	0.08888100125260351	0.16373599855943005	1.5786745008006042	-2.117737069574704	-0.5896415989285925	0.6971229102644164	-3.5044064253830673	1.0	0.0	1.0	1.0	0.0	3.0	1.5786745008006042	-0.0	-0.5896415989285925	0.6971229102644164	-0.0	0.0	0.0	-1458.0941271945903	-1701.3500038539626
2730000	-3487.8120714434644	-293.31169874883665	-3194.500372694628	0.08243557511186023	0.14963465122077002	1.6828159588334577	0.5606075109507803	-0.5727722218505582	0.6132619338848092	0.3418368539657175	1.0	0.0	1.0	1.0	1.0	4.0	1.6828159588334577	0.0	-0.5727722218505582	0.6132619338848092	0.3418368539657175	0.0	0.0	-1473.6922103709117	-1720.8081623237165
