# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 30 14:30:20 CET 2022 [seed=1669815016066]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.A.1213.country.cont0.dump.txt RSV.A.1213.country.xml
state	joint	prior	likelihood	country.clock.rate	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefficients6	country.coefficients7	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.coefIndicators6	country.coefIndicators7	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.coefficientsTimesIndicators6	country.coefficientsTimesIndicators7	country.branchRates	c_allTransitions[1]
1460000	-1529.038699084504	-86.51437346881393	-1442.52432561569	0.0416604040666168	0.806602603688243	1.1089646222573009	-0.48680394579073266	-5.731898293073923	-0.6661883171905959	1.0236901208106606	0.8600418109493271	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.806602603688243	0.0	-0.48680394579073266	-0.0	-0.0	1.0236901208106606	0.8600418109493271	0.0	323.0
1470000	-1538.369322858936	-96.18444635782022	-1442.1848765011157	0.04711525040422189	0.8404141563074135	-0.4040049281311572	-0.3274813601644862	4.071344139397179	2.8170306160667318	1.5821808958290304	0.9493005967224992	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	0.8404141563074135	-0.4040049281311572	-0.3274813601644862	0.0	0.0	1.5821808958290304	0.9493005967224992	0.0	325.0
1480000	-1536.2218976966863	-75.59743533337665	-1460.6244623633097	0.037257742158085194	0.6381211973589554	-3.4601792772055147	-0.3309052564350939	0.7523488623551186	-0.25683845130043276	1.3551794753912942	0.8944768421940887	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6381211973589554	-0.0	-0.3309052564350939	0.0	-0.0	1.3551794753912942	0.8944768421940887	0.0	322.0
1490000	-1531.960056207207	-87.4538001365017	-1444.5062560707051	0.04446590538607762	0.5721692392554227	2.7246506454574075	-0.382385043491589	1.34123265100835	-1.803626719576284	1.315603652811142	0.8771013044655266	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.5721692392554227	0.0	-0.382385043491589	0.0	-0.0	1.315603652811142	0.8771013044655266	0.0	312.0
1500000	-1526.409396006289	-95.37404752604701	-1431.035348480242	0.05032828994805314	0.7066981468715718	0.07922872624956354	-0.33812287052524925	-1.2547011232503547	2.0078604848500983	1.1060768183917526	0.8579386891964383	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7066981468715718	0.0	-0.33812287052524925	-0.0	0.0	1.1060768183917526	0.8579386891964383	0.0	337.0
1510000	-1533.4404559217696	-92.30683559831093	-1441.1336203234587	0.046717793947955076	0.8528094631343001	-3.019716525865861	-0.3251873984608024	-1.079382371992584	0.17606859159252555	1.0345041413420821	0.9759833336437628	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8528094631343001	-0.0	-0.3251873984608024	-0.0	0.0	1.0345041413420821	0.9759833336437628	0.0	331.0
1520000	-1530.2211676584284	-82.82911804911987	-1447.3920496093085	0.040405530842196544	0.7734419755298126	-0.32051318332784534	-0.3996671534150576	2.2773907605907606	-1.9326370547813478	1.7195218861437482	0.873924034526059	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	0.7734419755298126	-0.32051318332784534	-0.3996671534150576	0.0	-0.0	1.7195218861437482	0.873924034526059	0.0	334.0
1530000	-1536.5896002743336	-97.28592617160302	-1439.3036741027306	0.05238621128454546	0.8728086731278362	1.4412246848942847	-0.35329562162622113	1.733925901595185	-0.5495990455902768	0.9476335931954846	0.8660631081254826	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8728086731278362	0.0	-0.35329562162622113	0.0	-0.0	0.9476335931954846	0.8660631081254826	0.0	339.0
1540000	-1521.9722776554702	-87.51722925466329	-1434.4550484008068	0.04582759964659258	0.7530007185875381	-1.0785604911938262	-0.34978056683121783	0.25684509471505573	-0.6028830173424772	1.0635525748041956	0.9383206011011532	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7530007185875381	-0.0	-0.34978056683121783	0.0	-0.0	1.0635525748041956	0.9383206011011532	0.0	335.0
1550000	-1530.1444514703117	-103.4036924234007	-1426.7407590469109	0.05562327716384013	0.8840172399142945	3.1740661093470024	-0.4173505648097839	0.7364930370202307	-0.06164607392414927	1.0410956062078283	0.8991006119806763	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8840172399142945	0.0	-0.4173505648097839	0.0	-0.0	1.0410956062078283	0.8991006119806763	0.0	345.0
1560000	-1545.8944072379495	-87.07809275637678	-1458.8163144815728	0.04322339463078931	0.8383066040611572	2.136774609292199	-0.40983230417792893	-4.455242796794099	1.1614260587740124	1.0477296513480754	0.804139240921707	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8383066040611572	0.0	-0.40983230417792893	-0.0	0.0	1.0477296513480754	0.804139240921707	0.0	329.0
1570000	-1530.0207611720527	-91.0178501175562	-1439.0029110544965	0.04899942338457974	0.7670371326273698	-1.0290279143099872	-0.34735202709525564	0.988269076603056	0.2996975758747568	1.230752096796721	0.803702263940387	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7670371326273698	-0.0	-0.34735202709525564	0.0	0.0	1.230752096796721	0.803702263940387	0.0	336.0
1580000	-1529.4466692247036	-96.5076972957378	-1432.9389719289657	0.04973205556530883	0.6805560173844916	-0.053143411669951686	-0.30677268320935136	1.4917943685584016	2.254302513165901	1.100460859924975	0.8329048555099056	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6805560173844916	-0.0	-0.30677268320935136	0.0	0.0	1.100460859924975	0.8329048555099056	0.0	329.0
1590000	-1537.1621831983264	-89.09591652362126	-1448.066266674705	0.045545198005066005	0.8492692838590453	-1.0541248163078158	-0.42017354659586215	-1.078674573280926	-3.8389010079570545	1.134200225261581	0.88495885397992	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8492692838590453	-0.0	-0.42017354659586215	-0.0	-0.0	1.134200225261581	0.88495885397992	0.0	335.0
1600000	-1534.6859174895276	-85.69343766636182	-1448.9924798231657	0.04369370258012983	0.8831515138810271	-1.9997917354831187	-0.40657559263339055	-1.930648149628256	2.9226485199253642	1.2058655775904485	0.8423578239004976	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8831515138810271	-0.0	-0.40657559263339055	-0.0	0.0	1.2058655775904485	0.8423578239004976	0.0	322.0
1610000	-1535.0505651000542	-96.80712888129808	-1438.2434362187562	0.04988238077059251	0.7893331764507939	-2.329883325521815	-0.31810919803356336	0.7287563721372707	2.464006419612205	1.1012696856039255	0.685492336468925	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7893331764507939	-0.0	-0.31810919803356336	0.0	0.0	1.1012696856039255	0.685492336468925	0.0	330.0
1620000	-1534.8371208236367	-117.08544744510452	-1417.7516733785321	0.06038839975331872	0.8893497380788162	-2.181436625464572	-0.2978152963680665	4.377593150262205	-3.521976317965706	0.9080366602643644	0.9796123075466368	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8893497380788162	-0.0	-0.2978152963680665	0.0	-0.0	0.9080366602643644	0.9796123075466368	0.0	343.0
1630000	-1531.5073925723625	-93.24494151411521	-1438.2624510582473	0.04804009953311423	0.749183373224193	1.3475735012696861	-0.30738324326137534	-1.1335753459833167	1.617064984624013	1.0539998313590626	0.8910402913611289	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.749183373224193	0.0	-0.30738324326137534	-0.0	0.0	1.0539998313590626	0.8910402913611289	0.0	332.0
1640000	-1531.4180265084035	-92.92635594445002	-1438.4916705639534	0.04853721422099887	0.8498797458008915	1.4547535854409919	-0.2512675927741309	-0.12516172113314866	0.27844300986787357	1.2725420822378237	0.8883582882814007	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8498797458008915	0.0	-0.2512675927741309	-0.0	0.0	1.2725420822378237	0.8883582882814007	0.0	327.0
1650000	-1529.8968919028741	-97.31630961458562	-1432.5805822882885	0.04995247245076137	0.741488543698362	-4.452303719911462	-0.2836309912704809	-0.3202740102209775	0.42487660716904857	1.0427064838683895	0.847252885946797	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.741488543698362	-0.0	-0.2836309912704809	-0.0	0.0	1.0427064838683895	0.847252885946797	0.0	340.0
1660000	-1532.23782029554	-83.50772231852521	-1448.7300979770148	0.04213369503001166	0.9027238016494323	3.7761776347173086	-0.2521630664335565	0.09546490593155894	-0.8793080251788373	1.23416798746847	0.8620985531918703	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9027238016494323	0.0	-0.2521630664335565	0.0	-0.0	1.23416798746847	0.8620985531918703	0.0	330.0
1670000	-1533.945237549896	-93.67431054084558	-1440.2709270090504	0.047134571574233425	0.7120699769313402	-4.94021670730876	-0.2801482389101933	-2.098967039862754	0.37732303061651673	1.0563505252698622	0.6477311241378951	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7120699769313402	-0.0	-0.2801482389101933	-0.0	0.0	1.0563505252698622	0.6477311241378951	0.0	330.0
1680000	-1528.6323543121753	-83.1936255170653	-1445.43872879511	0.04124982828554714	0.7568178896054735	-0.386082156572709	-0.35811828068361157	-0.2766714544893052	1.1492462334185618	1.774348742414151	0.9210369974915501	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	0.7568178896054735	-0.386082156572709	-0.35811828068361157	-0.0	0.0	1.774348742414151	0.9210369974915501	0.0	317.0
1690000	-1526.7675845246633	-88.6082556284092	-1438.1593288962542	0.04461980821774365	0.8595926508399127	-0.5684083566233035	-0.45089512612088767	-0.1007576402490687	3.2618910956874396	1.1257882839213298	0.8511598000140288	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8595926508399127	-0.0	-0.45089512612088767	-0.0	0.0	1.1257882839213298	0.8511598000140288	0.0	320.0
1700000	-1534.048440166719	-82.76676825106348	-1451.2816719156556	0.042304594616044085	0.9205147479610198	-1.0637115528349126	-0.43115058136352485	0.8035548661352143	2.1261100098623453	1.1523570965399923	0.8475137534820396	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9205147479610198	-0.0	-0.43115058136352485	0.0	0.0	1.1523570965399923	0.8475137534820396	0.0	321.0
1710000	-1539.4263279446886	-102.62782874762415	-1436.7984991970645	0.05501946393008617	0.7999729916209491	-1.5758789860927396	-0.29814829819678135	-0.3061214975690472	-0.23051502150187636	1.014685864726395	0.9346316246981725	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7999729916209491	-0.0	-0.29814829819678135	-0.0	-0.0	1.014685864726395	0.9346316246981725	0.0	337.0
1720000	-1544.751257900239	-83.44274117522555	-1461.3085167250133	0.04245968507694792	0.9670851701484313	-0.5657492445462831	-0.5454173536005271	-1.7145961834910615	3.1157268617190166	0.9924222536038144	0.7521312631862611	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9670851701484313	-0.0	-0.5454173536005271	-0.0	0.0	0.9924222536038144	0.7521312631862611	0.0	322.0
1730000	-1532.5765293962747	-87.62657275888047	-1444.9499566373943	0.04558013970001378	0.655848002849076	-0.5944411487807632	-0.2943227053707667	-0.4264562778523169	0.4448781922060823	1.1699802580081284	0.8652666694268999	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.655848002849076	-0.0	-0.2943227053707667	-0.0	0.0	1.1699802580081284	0.8652666694268999	0.0	322.0
1740000	-1529.0272077062734	-100.50157309331509	-1428.5256346129584	0.05385135961437218	0.8574584324668988	-0.8779559864139196	-0.3119802500431699	1.0506718407254816	-2.3773369910379416	0.9452373932187493	0.8361391839808384	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8574584324668988	-0.0	-0.3119802500431699	0.0	-0.0	0.9452373932187493	0.8361391839808384	0.0	336.0
1750000	-1540.912928303132	-98.10769985282006	-1442.805228450312	0.050638251172081504	0.7610310121783641	-2.006882807825438	-0.465277087801235	-2.094592795286587	-2.0847645876789844	1.054875462596264	0.846505462094166	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7610310121783641	-0.0	-0.465277087801235	-0.0	-0.0	1.054875462596264	0.846505462094166	0.0	337.0
1760000	-1522.7433096577565	-87.42652901597354	-1435.316780641783	0.045486989637443145	0.8026325682451464	-1.1742339434346836	-0.297106787351337	-0.24941467511982426	-0.3025416376437946	1.0990693991180807	0.7534546045322866	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8026325682451464	-0.0	-0.297106787351337	-0.0	-0.0	1.0990693991180807	0.7534546045322866	0.0	316.0
1770000	-1537.8306990638855	-96.22898136145311	-1441.6017177024323	0.05031354501880466	0.9056129361362198	1.4681189169097941	-0.2945021809840548	1.0963897736069825	-0.28847702492030564	0.9286371261769018	0.8798349156752039	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9056129361362198	0.0	-0.2945021809840548	0.0	-0.0	0.9286371261769018	0.8798349156752039	0.0	328.0
1780000	-1529.4685943082736	-95.12776073933526	-1434.3408335689383	0.050352126246843376	0.925417855041781	0.6942016273764272	-0.4036101906610613	1.9940201783504692	2.312873256110695	0.975604289246913	0.705114852007068	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.925417855041781	0.0	-0.4036101906610613	0.0	0.0	0.975604289246913	0.705114852007068	0.0	327.0
1790000	-1530.2258152599838	-88.1270528459802	-1442.0987624140037	0.04543403036360064	0.7306032054219573	-1.7665107975421634	-0.29944068807316454	1.5534867402016626	1.6711988983970711	1.1329303552643464	0.8111763081333726	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7306032054219573	-0.0	-0.29944068807316454	0.0	0.0	1.1329303552643464	0.8111763081333726	0.0	323.0
1800000	-1536.1717443602718	-93.04781420386256	-1443.1239301564092	0.04882667914711004	0.7120895879735608	2.6969114557318834	-0.3249576256482901	1.5680258806175182	1.6281510890311255	1.159295387381268	0.9440100779352548	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7120895879735608	0.0	-0.3249576256482901	0.0	0.0	1.159295387381268	0.9440100779352548	0.0	321.0
1810000	-1526.2116445698343	-80.05286291902387	-1446.1587816508104	0.03970896280309612	0.5366634840842646	-2.4411242241974223	-0.2620629937790938	0.9374414653878193	0.3270354025569195	1.3255288895973762	0.8973938714024324	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.5366634840842646	-0.0	-0.2620629937790938	0.0	0.0	1.3255288895973762	0.8973938714024324	0.0	314.0
1820000	-1536.3633058469375	-84.94978278699288	-1451.4135230599445	0.043125467027665815	0.6577267085061979	0.9974150939169347	-0.3649455754502337	2.5880945606744823	-0.013919779866657945	1.3447483502550885	1.1060194365989915	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6577267085061979	0.0	-0.3649455754502337	0.0	-0.0	1.3447483502550885	1.1060194365989915	0.0	341.0
1830000	-1534.818678491202	-92.4931058498142	-1442.325572641388	0.04981851267185805	0.7864205108824693	0.3773975581841425	-0.3500631969395766	0.7728881970093261	1.879568307539785	1.1213911946120259	0.8207305596077468	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7864205108824693	0.0	-0.3500631969395766	0.0	0.0	1.1213911946120259	0.8207305596077468	0.0	355.0
1840000	-1525.7028057608245	-99.71228117708267	-1425.990524583742	0.05391374879416902	0.8681576827857382	0.3899694726139887	-0.3553222142395589	0.37296307983080224	-2.028247399609229	0.9108949387324565	0.9220925606710078	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8681576827857382	0.0	-0.3553222142395589	0.0	-0.0	0.9108949387324565	0.9220925606710078	0.0	339.0
1850000	-1533.0376309385326	-92.56421693543872	-1440.473414003094	0.047430970212695524	0.9537898802570788	1.186012043067285	-0.41309053278519203	2.152652254931737	3.1022357327433565	0.9592185897991826	0.8241602186700239	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.9537898802570788	0.0	-0.41309053278519203	0.0	0.0	0.9592185897991826	0.8241602186700239	0.0	329.0
1860000	-1530.366430971542	-102.64889117726648	-1427.7175397942756	0.05593138127465667	0.6771297573799702	-2.4994764493487462	-0.30393805129771295	2.1912432981060674	-0.49998253394048653	0.9571325174993129	0.8364174806590682	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6771297573799702	-0.0	-0.30393805129771295	0.0	-0.0	0.9571325174993129	0.8364174806590682	0.0	331.0
1870000	-1533.2989298623859	-89.46232668084461	-1443.8366031815412	0.04695415652742751	0.7735855818898101	-1.9517645246652338	-0.3262828376460607	1.807551470183623	-0.4769252609236911	1.1449507728648791	0.9478778896844576	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7735855818898101	-0.0	-0.3262828376460607	0.0	-0.0	1.1449507728648791	0.9478778896844576	0.0	328.0
1880000	-1523.3597784787435	-107.85030319572807	-1415.5094752830155	0.057274409505801864	0.7604889568046102	1.3080500815533318	-0.31843869772703365	-1.446750894607273	-1.8893139407530637	1.0526698661588083	0.9731919801528323	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7604889568046102	0.0	-0.31843869772703365	-0.0	-0.0	1.0526698661588083	0.9731919801528323	0.0	335.0
1890000	-1529.0252400647087	-96.42341690083417	-1432.6018231638745	0.050226750960610134	0.8994144544728796	-0.03513692184319517	-0.29087528559465803	0.94029752477754	0.7213060399655109	1.0830477919892016	0.8698660538808138	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	0.8994144544728796	-0.03513692184319517	-0.29087528559465803	0.0	0.0	1.0830477919892016	0.8698660538808138	0.0	339.0
1900000	-1536.0980953627088	-90.58734268574366	-1445.5107526769652	0.045006530346380996	0.7049778745256872	-3.5630886005322386	-0.3649335005921177	1.0086469256693158	0.14135418304396274	1.2010073410421396	0.9050821587749541	1.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	0.7049778745256872	-0.0	-0.3649335005921177	0.0	0.14135418304396274	1.2010073410421396	0.9050821587749541	0.0	327.0
1910000	-1524.595935282669	-99.8227258194331	-1424.7732094632358	0.054806401905502115	0.6350736911646273	0.5322079360790979	-0.3633802066185552	1.2289269068757296	-2.4832729624907914	1.0150078210128035	0.9474124662727981	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6350736911646273	0.0	-0.3633802066185552	0.0	-0.0	1.0150078210128035	0.9474124662727981	0.0	326.0
1920000	-1531.5802761800933	-90.68429242564484	-1440.8959837544485	0.04653783613293374	0.5641652290349715	-0.5371764365426535	-0.256339104579762	1.3425324680242454	-1.0120574118081183	1.3115588893398744	0.8161170418558629	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.5641652290349715	-0.0	-0.256339104579762	0.0	-0.0	1.3115588893398744	0.8161170418558629	0.0	332.0
1930000	-1533.5687628447859	-89.67932196238756	-1443.8894408823983	0.04614349339999028	0.8741475127978013	1.0951365222725236	-0.4521722302469278	0.6722867809995979	-1.3782462304604746	1.2305295426926757	0.9361307120209639	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8741475127978013	0.0	-0.4521722302469278	0.0	-0.0	1.2305295426926757	0.9361307120209639	0.0	336.0
1940000	-1541.3336511283273	-103.19573021454865	-1438.1379209137788	0.05196312217968216	0.8051947183689769	1.353858158065976	-0.39308134554619295	-1.075774825808441	6.051974010466175	0.9247897741526774	0.8279167330350784	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8051947183689769	0.0	-0.39308134554619295	-0.0	0.0	0.9247897741526774	0.8279167330350784	0.0	326.0
1950000	-1539.0887084957667	-104.2832890862704	-1434.8054194094964	0.05463244764157754	0.7922372112852883	0.8541033503680557	-0.4186702398201056	0.10599409669550794	-1.0881198543669297	1.041302809281653	0.8289848585143959	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.7922372112852883	0.0	-0.4186702398201056	0.10599409669550794	-0.0	1.041302809281653	0.8289848585143959	0.0	324.0
1960000	-1532.8292503082537	-90.48594012140988	-1442.3433101868438	0.04826269131965758	0.5743256454053035	-0.9736753120058088	-1.4903644294096172	1.520009888226186	0.49356278491711225	1.2635068165509618	0.9698618680634874	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.5743256454053035	-0.0	-0.0	0.0	0.0	1.2635068165509618	0.9698618680634874	0.0	334.0
1970000	-1539.5762895546477	-79.85875167048631	-1459.7175378841614	0.039904302391000276	0.8969198839497541	0.9362775728978329	-0.5784053195341097	1.4059295209908818	1.629041502338691	1.2088053463936872	0.7936816576809801	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8969198839497541	0.0	-0.5784053195341097	0.0	0.0	1.2088053463936872	0.7936816576809801	0.0	322.0
1980000	-1536.3258962619161	-91.80101216167357	-1444.5248841002426	0.04832950828159397	0.8376325601865979	-2.2271942887856575	-0.3055383423878411	0.7732099460301345	-1.1533124397476044	0.9793119236465931	0.9439544409960486	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8376325601865979	-0.0	-0.3055383423878411	0.0	-0.0	0.9793119236465931	0.9439544409960486	0.0	327.0
1990000	-1537.2735488170229	-88.79673396957935	-1448.4768148474434	0.04540854288766731	0.7278683942275612	-1.3158526393683099	-0.41775518879406887	1.0192725112817862	1.9715557114368893	1.0009318219586218	0.8414729189394256	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7278683942275612	-0.0	-0.41775518879406887	0.0	0.0	1.0009318219586218	0.8414729189394256	0.0	326.0
2000000	-1530.8862397530763	-89.86941630880942	-1441.016823444267	0.04561970131302474	0.6802900222790264	2.1449930077865833	-0.388938269619899	-4.367198216598893	0.7602626988876164	1.2613764076326517	0.9401931129862245	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6802900222790264	0.0	-0.388938269619899	-0.0	0.0	1.2613764076326517	0.9401931129862245	0.0	334.0
2010000	-1540.6272381237727	-89.34817203553081	-1451.279066088242	0.045852162070459244	0.8975107604678546	-4.612823939889677	-0.4115796999097975	0.2407653189077609	0.3312601399297339	1.1750208012063534	0.8713650157164358	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8975107604678546	-0.0	-0.4115796999097975	0.0	0.0	1.1750208012063534	0.8713650157164358	0.0	329.0
2020000	-1524.7420749603439	-91.51599422574304	-1433.2260807346008	0.04627207438435413	0.6915891409755652	2.639959823813565	-0.27366411735501234	-2.6911094137815983	2.198747093550462	1.1662825425248373	0.8577970040347037	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6915891409755652	0.0	-0.27366411735501234	-0.0	0.0	1.1662825425248373	0.8577970040347037	0.0	314.0
2030000	-1537.1912640514618	-87.408506089677	-1449.7827579617847	0.044813201030012954	0.6303539639411633	-0.7358134777593395	-0.3140618578078352	-0.3020491832329996	0.550320312543121	1.1948601201180362	0.8930968456199524	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6303539639411633	-0.0	-0.3140618578078352	-0.0	0.0	1.1948601201180362	0.8930968456199524	0.0	334.0
2040000	-1529.5234644525008	-95.19863615638688	-1434.324828296114	0.04985086235649356	0.957807334827575	0.4423778768522306	-0.4747502620568949	-1.0895699340290934	3.2731393792960453	0.9783631694614001	0.9166578343607823	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.957807334827575	0.0	-0.4747502620568949	-0.0	0.0	0.9783631694614001	0.9166578343607823	0.0	335.0
2050000	-1540.3748135636079	-100.74037394679466	-1439.634439616813	0.04904208083839887	0.7652977805764831	5.062610328954419	-0.2927926062219673	4.656855249726479	-2.5379510061872064	1.0035929722312675	0.8883831891370393	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7652977805764831	0.0	-0.2927926062219673	0.0	-0.0	1.0035929722312675	0.8883831891370393	0.0	327.0
2060000	-1540.3618041701757	-89.76115102558977	-1450.600653144586	0.0469619473990659	0.6265728637677294	2.2569715408091953	-0.36874794329532584	-1.7137540725611946	0.3419327339876545	1.2012574153010833	0.7309371045916164	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.6265728637677294	0.0	-0.36874794329532584	-0.0	0.0	1.2012574153010833	0.7309371045916164	0.0	325.0
2070000	-1532.027453002502	-87.29982323386356	-1444.7276297686383	0.043701431019457	0.8778543243712578	3.155639774015475	-0.486192561124546	-0.2862996037872363	2.8337916968533126	1.0631601912137174	0.7964224018334666	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8778543243712578	0.0	-0.486192561124546	-0.0	0.0	1.0631601912137174	0.7964224018334666	0.0	312.0
2080000	-1532.3538189125304	-82.29341982715694	-1450.0603990853735	0.041010558023671	0.7418341086555706	0.15034110981123244	-0.4203229066692453	-2.664716045269368	3.970338070580841	1.0696673507551577	0.813157503571552	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7418341086555706	0.0	-0.4203229066692453	-0.0	0.0	1.0696673507551577	0.813157503571552	0.0	313.0
2090000	-1541.2656890295661	-96.66880372753481	-1444.5968853020313	0.04589260443539639	0.8283051135262967	-0.3651590782215099	-0.18577899518928365	2.3035827284135655	8.182987378521197	1.2409189223907255	0.8287551067529937	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8283051135262967	-0.0	-0.18577899518928365	0.0	0.0	1.2409189223907255	0.8287551067529937	0.0	327.0
2100000	-1537.7785548217735	-89.20760962477165	-1448.5709451970017	0.04662694987106484	0.8055762727652312	1.3610599495985956	-0.4013976052609499	0.7619344587659238	-0.6126653647367821	1.2470673543848598	0.9377248113384756	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.8055762727652312	0.0	-0.4013976052609499	0.0	-0.0	1.2470673543848598	0.9377248113384756	0.0	329.0
2110000	-1527.7077677926573	-87.1631414027968	-1440.5446263898605	0.04498983566184685	0.692124662923337	-1.1634434886143368	-0.29348261259317376	-3.0283904518414304	0.8435853183179135	1.3584134138273243	0.8863483888453942	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.692124662923337	-0.0	-0.29348261259317376	-0.0	0.0	1.3584134138273243	0.8863483888453942	0.0	332.0
2120000	-1539.0018634101543	-90.38866709247428	-1448.6131963176801	0.04674782653274339	0.7730005270455709	0.9146955205617577	-0.44026514905212033	-0.13170047291459402	0.9549546274572759	1.0047259001400273	0.8095624948845616	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7730005270455709	0.0	-0.44026514905212033	-0.0	0.0	1.0047259001400273	0.8095624948845616	0.0	332.0
2130000	-1528.7776898132427	-83.27684202133042	-1445.5008477919123	0.04144852860204547	0.940248208286996	1.3138927254877677	-0.4287065385077473	-1.4107300123572746	-3.355754468043324	1.1971099126537483	0.774821592827678	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.940248208286996	0.0	-0.4287065385077473	-0.0	-0.0	1.1971099126537483	0.774821592827678	0.0	326.0
2140000	-1539.163819185965	-89.65604537272876	-1449.507773813236	0.0465272405068972	0.7800284298542287	1.0634650012274454	-0.4170320505491596	1.6407566246591807	0.44582466820817546	1.2582155514825801	0.9114525962739509	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.7800284298542287	0.0	-0.4170320505491596	0.0	0.0	1.2582155514825801	0.9114525962739509	0.0	343.0
