# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 30 15:18:38 CET 2022 [seed=1669817914814]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.A.1213.country.cont0.dump.txt RSV.A.1213.country.xml
state	joint	prior	likelihood	country.clock.rate	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates	c_allTransitions[1]
2510000	-1623.6863965696866	-139.84508336304765	-1483.841313206639	0.08012221595133194	1.5149191342357726	-0.16425303718023782	-0.7177812384079278	0.2952218527884305	-0.9412972839001172	1.0	1.0	1.0	1.0	0.0	4.0	1.5149191342357726	-0.16425303718023782	-0.7177812384079278	0.2952218527884305	-0.0	0.0	330.0
2520000	-1613.8170816966872	-130.62491715419569	-1483.1921645424916	0.07680203969360999	1.7805517676220297	-1.0505946642635886	-0.7003193348899437	0.5429972655340206	0.2453827865261492	1.0	0.0	1.0	1.0	1.0	4.0	1.7805517676220297	-0.0	-0.7003193348899437	0.5429972655340206	0.2453827865261492	0.0	332.0
2530000	-1602.063162158748	-128.98348298839136	-1473.0796791703565	0.07529505658555709	1.5151973448477645	0.9918169845837641	-0.7751524305508068	0.45397051059853066	0.6994008809456236	1.0	0.0	1.0	1.0	0.0	3.0	1.5151973448477645	0.0	-0.7751524305508068	0.45397051059853066	0.0	0.0	320.0
2540000	-1617.7750455182313	-132.06299407822735	-1485.712051440004	0.0772694065406167	1.531909581234042	-0.13947533446669125	-0.5713506131055195	0.374839981056476	-0.44961921295275153	1.0	1.0	1.0	1.0	0.0	4.0	1.531909581234042	-0.13947533446669125	-0.5713506131055195	0.374839981056476	-0.0	0.0	326.0
2550000	-1619.5531717626784	-125.79802007932943	-1493.755151683349	0.0741590721315882	1.5978687038040806	-0.48957498981621017	-0.6890974893702098	0.508432846258319	0.3613158270465051	1.0	0.0	1.0	1.0	0.0	3.0	1.5978687038040806	-0.0	-0.6890974893702098	0.508432846258319	0.0	0.0	314.0
2560000	-1607.2707026802332	-128.0623557220654	-1479.2083469581678	0.07263574004725244	1.7222970693959903	4.1354383662982315	-0.7310098135243648	0.4383411193702418	0.25724428987940007	1.0	0.0	1.0	1.0	1.0	4.0	1.7222970693959903	0.0	-0.7310098135243648	0.4383411193702418	0.25724428987940007	0.0	331.0
2570000	-1621.1608872105712	-119.30826824214921	-1501.8526189684221	0.06936474803437546	1.7446675575106878	-3.06759317883503	-0.702984570077362	0.5090045533953776	-0.011307225274910113	1.0	0.0	1.0	1.0	0.0	3.0	1.7446675575106878	-0.0	-0.702984570077362	0.5090045533953776	-0.0	0.0	326.0
2580000	-1616.605292374796	-127.65579939142383	-1488.949492983372	0.07426653200223311	1.6672420923735145	-0.31995251164373806	-0.6195717855171023	0.36402783355420953	0.2582814600600587	1.0	1.0	1.0	1.0	1.0	5.0	1.6672420923735145	-0.31995251164373806	-0.6195717855171023	0.36402783355420953	0.2582814600600587	0.0	326.0
2590000	-1613.5657341102358	-147.3417692275029	-1466.2239648827328	0.0879305941604194	1.7493542627733596	1.4219351967339688	-0.541281690364684	0.5302118302587385	0.17888198377982784	1.0	0.0	1.0	1.0	1.0	4.0	1.7493542627733596	0.0	-0.541281690364684	0.5302118302587385	0.17888198377982784	0.0	338.0
2600000	-1610.2541952450026	-136.18850791870628	-1474.0656873262963	0.08080242296805151	1.5527042466229184	-0.16590433844170813	-0.6155411739082589	0.3963719617272583	-0.8130120961704521	1.0	1.0	1.0	1.0	0.0	4.0	1.5527042466229184	-0.16590433844170813	-0.6155411739082589	0.3963719617272583	-0.0	0.0	328.0
2610000	-1620.679974065565	-130.48177338336558	-1490.1982006821993	0.07688650709315538	1.8606668555773873	2.3660571391002705	-0.7300870504483266	0.4142253405193321	-0.08318563442942999	1.0	0.0	1.0	1.0	0.0	3.0	1.8606668555773873	0.0	-0.7300870504483266	0.4142253405193321	-0.0	0.0	330.0
2620000	-1621.299934017047	-124.38007596751396	-1496.919858049533	0.07228169079473662	1.6069386980154292	-2.986063978792755	-0.7539221074638657	0.5908320568097819	-1.2786040766824043	1.0	0.0	1.0	1.0	0.0	3.0	1.6069386980154292	-0.0	-0.7539221074638657	0.5908320568097819	-0.0	0.0	326.0
2630000	-1610.6200096810842	-125.00334606944256	-1485.6166636116416	0.07392098547685137	1.652502033739876	-0.0818078656619688	-0.7172267607151963	0.4447945937592283	0.3074905600567116	1.0	0.0	1.0	1.0	0.0	3.0	1.652502033739876	-0.0	-0.7172267607151963	0.4447945937592283	0.0	0.0	324.0
2640000	-1622.9522043089842	-126.10786579974068	-1496.8443385092435	0.0724195590364744	1.6882780071350507	-1.7118212634735561	-0.7928937330288107	0.5748979034491475	-1.803561036262683	1.0	0.0	1.0	1.0	0.0	3.0	1.6882780071350507	-0.0	-0.7928937330288107	0.5748979034491475	-0.0	0.0	326.0
2650000	-1623.0756233757563	-117.86183192382232	-1505.213791451934	0.06897185911373668	1.9867612234470684	-0.2991305094331556	-0.8167840527886382	0.6186062653183789	-1.3110103830448654	1.0	1.0	1.0	1.0	0.0	4.0	1.9867612234470684	-0.2991305094331556	-0.8167840527886382	0.6186062653183789	-0.0	0.0	331.0
2660000	-1604.44602254676	-130.23902531711556	-1474.2069972296445	0.07712201912193666	1.580308743028139	1.9608481613478312	-0.6163313254183365	0.364160353065733	2.4167405317064867	1.0	0.0	1.0	1.0	0.0	3.0	1.580308743028139	0.0	-0.6163313254183365	0.364160353065733	0.0	0.0	323.0
2670000	-1614.5139191960893	-136.47632237825397	-1478.0375968178353	0.07980471459532483	1.706859313670138	-0.3894636188895969	-0.6969592600354185	0.6136914384426573	3.007634145321179	1.0	0.0	1.0	1.0	0.0	3.0	1.706859313670138	-0.0	-0.6969592600354185	0.6136914384426573	0.0	0.0	328.0
2680000	-1612.0373441701304	-116.56738966869722	-1495.4699545014332	0.06737916586111112	1.69293872993674	-0.9633126334908639	-0.5852740713127687	0.4531978485820451	0.4805196184005132	1.0	0.0	1.0	1.0	0.0	3.0	1.69293872993674	-0.0	-0.5852740713127687	0.4531978485820451	0.0	0.0	310.0
2690000	-1613.631473188597	-101.19371945846314	-1512.4377537301339	0.05884375808798769	1.670150557610551	-1.6932546769784713	-0.7149627439540682	0.6319909191931076	0.1378895030366268	1.0	0.0	1.0	1.0	0.0	3.0	1.670150557610551	-0.0	-0.7149627439540682	0.6319909191931076	0.0	0.0	313.0
2700000	-1614.241912461049	-123.65849064844609	-1490.5834218126029	0.07248632420394568	1.8041280794814203	2.1519301153242996	-0.6304661693077247	0.3983916737179981	-1.4222311414579036	1.0	0.0	1.0	1.0	0.0	3.0	1.8041280794814203	0.0	-0.6304661693077247	0.3983916737179981	-0.0	0.0	318.0
2710000	-1614.5666966120284	-149.63754111891788	-1464.9291554931106	0.08953228161805092	1.5209859288466279	-0.774872292013704	-0.6421482903502753	0.17003751777446813	0.2607537100027295	1.0	0.0	1.0	1.0	1.0	4.0	1.5209859288466279	-0.0	-0.6421482903502753	0.17003751777446813	0.2607537100027295	0.0	335.0
2720000	-1617.519314633672	-128.30358498292404	-1489.2157296507478	0.07471326308444035	1.6768995838689644	-2.936635324236343	-0.6739307796418389	0.6061743917017197	2.5324317155677436	1.0	0.0	1.0	1.0	0.0	3.0	1.6768995838689644	-0.0	-0.6739307796418389	0.6061743917017197	0.0	0.0	324.0
2730000	-1615.8561347165019	-122.09062058813007	-1493.7655141283717	0.07336575964853036	1.6199113886760932	0.02327717595012735	-0.6408589160696212	0.3445780796972495	0.8871887373333531	1.0	0.0	1.0	1.0	0.0	3.0	1.6199113886760932	0.0	-0.6408589160696212	0.3445780796972495	0.0	0.0	326.0
2740000	-1621.6490188407765	-137.49873099388773	-1484.150287846889	0.07801465580649623	1.5840866975599845	4.417816805686986	-0.6611510988096465	0.3984136163838521	5.071664472686647	1.0	0.0	1.0	1.0	0.0	3.0	1.5840866975599845	0.0	-0.6611510988096465	0.3984136163838521	0.0	0.0	330.0
2750000	-1613.2753006112353	-129.18451065186179	-1484.0907899593735	0.07437318451195815	1.6279423489742302	-1.9201912214107293	-0.650864531404275	0.5590433560758286	2.7622393651801236	1.0	0.0	1.0	1.0	0.0	3.0	1.6279423489742302	-0.0	-0.650864531404275	0.5590433560758286	0.0	0.0	324.0
2760000	-1609.6284373225171	-117.62371377276234	-1492.0047235497548	0.07040833909750183	1.6870443888964122	1.9008976077414046	-0.6304282237191542	0.6107333297361904	2.3228931238038215	1.0	0.0	1.0	1.0	0.0	3.0	1.6870443888964122	0.0	-0.6304282237191542	0.6107333297361904	0.0	0.0	322.0
2770000	-1614.3978136790931	-134.70774560474493	-1479.6900680743481	0.08009958211745938	1.5720470041250394	0.6480658774834711	-0.7900414292083768	0.4498257259577183	0.177451217705078	1.0	0.0	1.0	1.0	0.0	3.0	1.5720470041250394	0.0	-0.7900414292083768	0.4498257259577183	0.0	0.0	328.0
2780000	-1611.7171650927785	-124.05128709665496	-1487.6658779961235	0.07291727390501199	1.6109128100692398	-0.1718205221675324	-0.6032611387386775	0.40006107651927186	2.0124085493788395	1.0	0.0	1.0	1.0	0.0	3.0	1.6109128100692398	-0.0	-0.6032611387386775	0.40006107651927186	0.0	0.0	332.0
2790000	-1614.9885856974022	-122.98750897294349	-1492.0010767244587	0.07249415231585078	1.4859879878972613	1.8206099875708461	-0.5801704570054201	0.2944203254531593	-2.6304733723069127	1.0	0.0	1.0	1.0	0.0	3.0	1.4859879878972613	0.0	-0.5801704570054201	0.2944203254531593	-0.0	0.0	333.0
2800000	-1618.1114906413336	-141.91993473522416	-1476.1915559061094	0.08296311108838197	1.4588339491562021	3.2657726937924694	-0.49111266821698146	0.5549969783859972	-1.6924175712676284	1.0	0.0	1.0	1.0	0.0	3.0	1.4588339491562021	0.0	-0.49111266821698146	0.5549969783859972	-0.0	0.0	331.0
2810000	-1613.5035271242145	-134.65034160853554	-1478.853185515679	0.07951103412060564	1.6280815187689195	-4.12403565014392	-0.7166447291276836	0.4580277749533774	0.1255576490766956	1.0	0.0	1.0	1.0	1.0	4.0	1.6280815187689195	-0.0	-0.7166447291276836	0.4580277749533774	0.1255576490766956	0.0	331.0
2820000	-1617.635991798212	-122.62938108280838	-1495.0066107154037	0.0711504214153192	1.6855393482295256	-5.02730065851575	-0.5823990673945049	0.6043895861154046	-1.5286436115619706	1.0	0.0	1.0	1.0	0.0	3.0	1.6855393482295256	-0.0	-0.5823990673945049	0.6043895861154046	-0.0	0.0	320.0
2830000	-1615.0765170189154	-108.29317746397523	-1506.78333955494	0.06307496739736901	1.7209570726385697	-2.082862720994723	-0.7418575172872136	0.5695885407679296	1.925321604439038	1.0	0.0	1.0	1.0	0.0	3.0	1.7209570726385697	-0.0	-0.7418575172872136	0.5695885407679296	0.0	0.0	330.0
2840000	-1609.9957415928582	-126.90631077945406	-1483.089430813404	0.07511311442984721	1.5406759693354313	0.6032274444877177	-0.7199269996952654	0.5180294005455486	-0.4140480768958323	1.0	0.0	1.0	1.0	0.0	3.0	1.5406759693354313	0.0	-0.7199269996952654	0.5180294005455486	-0.0	0.0	328.0
2850000	-1616.3958241988803	-122.10312323574469	-1494.2927009631355	0.07348342857883337	1.8179987172094627	0.4486894638584029	-0.7352166939793114	0.4135288112133806	1.5731032052509804	1.0	0.0	1.0	1.0	0.0	3.0	1.8179987172094627	0.0	-0.7352166939793114	0.4135288112133806	0.0	0.0	339.0
2860000	-1601.869996119195	-119.10951466857277	-1482.7604814506224	0.06874761057226192	1.6061924919088064	2.755230171891966	-0.6315383635649575	0.512058128146844	-0.7693019822576861	1.0	0.0	1.0	1.0	0.0	3.0	1.6061924919088064	0.0	-0.6315383635649575	0.512058128146844	-0.0	0.0	332.0
2870000	-1622.9096710957253	-146.04941122336868	-1476.8602598723567	0.08769787062665856	1.3816948230294344	0.649167043447818	-0.5843802977637806	0.31161725551919445	0.15436652083404545	1.0	0.0	1.0	1.0	1.0	4.0	1.3816948230294344	0.0	-0.5843802977637806	0.31161725551919445	0.15436652083404545	0.0	320.0
2880000	-1605.853001342269	-131.39968441000497	-1474.453316932264	0.07953635691273402	1.3791954790063299	-0.39817430038738216	-0.589402107169516	0.45428038807778703	0.4915822967883656	1.0	0.0	1.0	1.0	0.0	3.0	1.3791954790063299	-0.0	-0.589402107169516	0.45428038807778703	0.0	0.0	334.0
2890000	-1604.774138504668	-132.94792568386725	-1471.8262128208007	0.07829642620093238	1.761852402513861	0.3838038815688071	-0.6570846067808154	0.45311393126540445	0.29934687390174153	1.0	0.0	1.0	1.0	1.0	4.0	1.761852402513861	0.0	-0.6570846067808154	0.45311393126540445	0.29934687390174153	0.0	328.0
2900000	-1613.4142251193057	-140.3664636973865	-1473.0477614219192	0.08357827684160543	1.5705128176624714	1.9836465797916518	-0.5909424340832217	0.5342164942213372	0.1591125374917115	1.0	0.0	1.0	1.0	1.0	4.0	1.5705128176624714	0.0	-0.5909424340832217	0.5342164942213372	0.1591125374917115	0.0	334.0
2910000	-1624.1301068749483	-122.80387478142617	-1501.326232093522	0.0696852254486259	1.5464188417875664	4.177329657859177	-0.6824881258107639	0.4443116171894681	-2.3442118637334706	1.0	0.0	1.0	1.0	0.0	3.0	1.5464188417875664	0.0	-0.6824881258107639	0.4443116171894681	-0.0	0.0	323.0
2920000	-1610.559489340356	-128.38790432624452	-1482.1715850141115	0.07429940059372932	1.7118764660102617	2.6255523923398676	-0.7552391348264585	0.5638476919088055	-2.8396577813713177	1.0	0.0	1.0	1.0	0.0	3.0	1.7118764660102617	0.0	-0.7552391348264585	0.5638476919088055	-0.0	0.0	331.0
2930000	-1616.9986276252869	-121.14385023539167	-1495.8547773898952	0.07018907854307833	1.705204747172215	3.603313499084442	-0.6501885183782473	0.5451034491539543	2.3361532105824967	1.0	0.0	1.0	1.0	0.0	3.0	1.705204747172215	0.0	-0.6501885183782473	0.5451034491539543	0.0	0.0	328.0
2940000	-1608.693147694362	-137.722890676227	-1470.970257018135	0.07818772887162125	1.5803539102203819	-0.2169785155245834	-0.5398672854263015	0.5761324461223266	-4.018944213667184	1.0	1.0	1.0	1.0	0.0	4.0	1.5803539102203819	-0.2169785155245834	-0.5398672854263015	0.5761324461223266	-0.0	0.0	325.0
2950000	-1607.7061958659212	-123.73978965497253	-1483.9664062109487	0.07253293928230353	1.7421222067244067	-0.689459816183068	-0.6957591265522074	0.3934187340766301	0.3113338234308294	1.0	0.0	1.0	1.0	1.0	4.0	1.7421222067244067	-0.0	-0.6957591265522074	0.3934187340766301	0.3113338234308294	0.0	326.0
2960000	-1615.1256491345973	-132.54330250817	-1482.5823466264274	0.07770388790683144	1.63715048571375	-1.3762648419362564	-0.731826145457629	0.30774376775857226	-0.9083091353915802	1.0	0.0	1.0	1.0	0.0	3.0	1.63715048571375	-0.0	-0.731826145457629	0.30774376775857226	-0.0	0.0	334.0
2970000	-1610.9937310460896	-118.0296929209795	-1492.9640381251102	0.06958768785284039	1.655389643387418	-1.4966651885173754	-0.679233233969615	0.7046694220803627	1.8888002471794385	1.0	0.0	1.0	1.0	0.0	3.0	1.655389643387418	-0.0	-0.679233233969615	0.7046694220803627	0.0	0.0	322.0
2980000	-1622.5712776352452	-133.1070956606754	-1489.4641819745698	0.07901239402526257	1.5869891556209181	0.17162508998048	-0.5695748197719736	0.45237712309484734	2.346679889502722	1.0	0.0	1.0	1.0	0.0	3.0	1.5869891556209181	0.0	-0.5695748197719736	0.45237712309484734	0.0	0.0	336.0
2990000	-1615.0639976164189	-134.10578991371946	-1480.9582077026994	0.07838461270968447	1.7376289620002223	1.5899580885431093	-0.7162421434221897	0.3289010477725135	0.19358936565917728	1.0	0.0	1.0	1.0	1.0	4.0	1.7376289620002223	0.0	-0.7162421434221897	0.3289010477725135	0.19358936565917728	0.0	338.0
3000000	-1600.69002994572	-116.11246694347318	-1484.5775630022467	0.06575928369484327	1.7634065972127908	-3.128666990511253	-0.7849025707175254	0.6474702073951076	0.1113821745750232	1.0	0.0	1.0	1.0	1.0	4.0	1.7634065972127908	-0.0	-0.7849025707175254	0.6474702073951076	0.1113821745750232	0.0	336.0
3010000	-1616.7110366920763	-108.07214691136507	-1508.6388897807112	0.0638668115184932	1.7804254511610282	-1.687867891630135	-0.7827730367768019	0.5766288035304131	0.18219012622759556	1.0	0.0	1.0	1.0	0.0	3.0	1.7804254511610282	-0.0	-0.7827730367768019	0.5766288035304131	0.0	0.0	331.0
3020000	-1605.953924030373	-127.55961189122671	-1478.3943121391462	0.07465128451602795	1.7155543328539988	0.34962814691112465	-0.7236676305839673	0.6423275802774329	0.7229595333696401	1.0	0.0	1.0	1.0	0.0	3.0	1.7155543328539988	0.0	-0.7236676305839673	0.6423275802774329	0.0	0.0	331.0
3030000	-1616.2029104690164	-129.11678698401977	-1487.0861234849967	0.07483280558809384	1.8426662260014526	-2.0763954296079334	-0.6401734892745357	0.48318924925913825	0.42222102862716426	1.0	0.0	1.0	1.0	1.0	4.0	1.8426662260014526	-0.0	-0.6401734892745357	0.48318924925913825	0.42222102862716426	0.0	317.0
3040000	-1622.1843549097043	-139.25249934376112	-1482.9318555659431	0.08338641627275507	1.4782661724332944	-0.21287487535573602	-0.5393589372673757	0.3497643074773179	1.9340847893860726	1.0	0.0	1.0	1.0	0.0	3.0	1.4782661724332944	-0.0	-0.5393589372673757	0.3497643074773179	0.0	0.0	330.0
3050000	-1613.7280604048267	-117.75563065462757	-1495.9724297501991	0.07179008174049889	1.4462616840754954	0.25725924953609647	-0.515484511313797	0.47944342291619746	0.42180475362530445	1.0	0.0	1.0	1.0	0.0	3.0	1.4462616840754954	0.0	-0.515484511313797	0.47944342291619746	0.0	0.0	323.0
3060000	-1610.9206355641102	-127.57569232283937	-1483.3449432412708	0.07465629035895936	1.5883511065807099	-3.435339963685857	-0.6407094781905457	0.4890728002090063	0.26175607584240224	1.0	0.0	1.0	1.0	0.0	3.0	1.5883511065807099	-0.0	-0.6407094781905457	0.4890728002090063	0.0	0.0	343.0
3070000	-1615.658732626101	-127.93094196361938	-1487.7277906624815	0.07490580989367353	1.6944523634900244	-2.5928213229205244	-0.6676992328399175	0.5437915571887313	-1.4952054408821682	1.0	0.0	1.0	1.0	0.0	3.0	1.6944523634900244	-0.0	-0.6676992328399175	0.5437915571887313	-0.0	0.0	324.0
3080000	-1619.6751445352486	-157.50537902652573	-1462.1697655087228	0.09298357300558062	1.5776302028225766	-0.4105657482800643	-0.5854855398475346	0.42347471417165455	4.658915417897931	1.0	0.0	1.0	1.0	0.0	3.0	1.5776302028225766	-0.0	-0.5854855398475346	0.42347471417165455	0.0	0.0	325.0
3090000	-1621.4639534753435	-128.34335483276237	-1493.1205986425812	0.07293869622047972	1.5398894965190086	-0.6722478895235887	-0.6973223727407757	0.37730905467540976	0.2746321647081009	1.0	0.0	1.0	1.0	1.0	4.0	1.5398894965190086	-0.0	-0.6973223727407757	0.37730905467540976	0.2746321647081009	0.0	327.0
3100000	-1616.9861747523587	-136.80828970245585	-1480.177885049903	0.07820798413391909	1.6646253844755146	-0.39260333597282254	-0.5592503567102364	0.44582304747835266	0.7213816019532803	1.0	1.0	1.0	1.0	0.0	4.0	1.6646253844755146	-0.39260333597282254	-0.5592503567102364	0.44582304747835266	0.0	0.0	332.0
3110000	-1614.1149468442927	-127.48470553737683	-1486.6302413069159	0.07278173727888874	1.7818126522514945	-5.815315011524587	-0.6550356628801519	0.47742523190472935	2.058638587325806	1.0	0.0	1.0	1.0	0.0	3.0	1.7818126522514945	-0.0	-0.6550356628801519	0.47742523190472935	0.0	0.0	329.0
3120000	-1615.0078820761933	-130.5763993931787	-1484.4314826830146	0.07672121794952214	1.5470238311998687	2.6903399909431993	-0.6629467464420422	0.48502234844777053	2.274059852472715	1.0	0.0	1.0	1.0	0.0	3.0	1.5470238311998687	0.0	-0.6629467464420422	0.48502234844777053	0.0	0.0	336.0
3130000	-1611.6795423516987	-136.80594296036608	-1474.8735993913326	0.08070685783494166	1.7319365946348793	-0.41708850058365693	-0.5301362397457277	0.6021550628670058	-0.3842942722629589	1.0	1.0	1.0	1.0	0.0	4.0	1.7319365946348793	-0.41708850058365693	-0.5301362397457277	0.6021550628670058	-0.0	0.0	328.0
3140000	-1616.4414883551829	-146.4521679671018	-1469.989320388081	0.08490542441709228	1.5751411969902585	-0.3810056172889612	-0.7434583103051973	0.3956983538721167	-1.1695804548386257	1.0	1.0	1.0	1.0	0.0	4.0	1.5751411969902585	-0.3810056172889612	-0.7434583103051973	0.3956983538721167	-0.0	0.0	336.0
3150000	-1612.5427825235886	-125.7537356971642	-1486.7890468264243	0.0730521259876678	1.68523127399284	1.4937925356778674	-0.4796742258346269	0.3704369345708357	0.2637733031928943	1.0	0.0	1.0	1.0	1.0	4.0	1.68523127399284	0.0	-0.4796742258346269	0.3704369345708357	0.2637733031928943	0.0	331.0
3160000	-1605.27328175857	-139.36920420403825	-1465.9040775545318	0.08108549029027483	1.67176106934138	2.691372863522278	-0.6671499294585251	0.3548645169952339	-2.7692343135048247	1.0	0.0	1.0	1.0	0.0	3.0	1.67176106934138	0.0	-0.6671499294585251	0.3548645169952339	-0.0	0.0	325.0
3170000	-1620.3348567903479	-111.31897363447544	-1509.0158831558724	0.06373062779149989	1.9575306467856646	0.7429246272377501	-0.7479202124923509	0.46332153208639787	0.2413847600179716	1.0	0.0	1.0	1.0	1.0	4.0	1.9575306467856646	0.0	-0.7479202124923509	0.46332153208639787	0.2413847600179716	0.0	333.0
3180000	-1617.1671672283055	-112.78181539550447	-1504.385351832801	0.0638322054154619	1.7884854858520525	-0.8640367678511398	-0.7169159757592476	0.445607479941223	3.7872785361815935	1.0	0.0	1.0	1.0	0.0	3.0	1.7884854858520525	-0.0	-0.7169159757592476	0.445607479941223	0.0	0.0	335.0
3190000	-1607.2182155188582	-125.20531789021386	-1482.0128976286444	0.0761360117622865	1.5348877662058897	1.3164961831850697	-0.762843882786921	0.4740310971988231	1.9274499381326033	1.0	0.0	1.0	1.0	0.0	3.0	1.5348877662058897	0.0	-0.762843882786921	0.4740310971988231	0.0	0.0	327.0
3200000	-1612.7270473144358	-126.52269737764512	-1486.2043499367908	0.07426095088273987	1.8071434188089117	0.6598557566064972	-0.693169515174841	0.47728020170700397	-3.4081560630181604	1.0	0.0	1.0	1.0	0.0	3.0	1.8071434188089117	0.0	-0.693169515174841	0.47728020170700397	-0.0	0.0	328.0
3210000	-1621.3350064745787	-141.37809131830753	-1479.9569151562712	0.08500316277907705	1.5320740398912582	-0.3887029789209602	-0.5653562821856644	0.3467790605392763	1.5098248767349893	1.0	0.0	1.0	1.0	0.0	3.0	1.5320740398912582	-0.0	-0.5653562821856644	0.3467790605392763	0.0	0.0	318.0
3220000	-1615.8688819785953	-126.78506660286686	-1489.0838153757284	0.07595079682170641	1.3854000498922565	-2.9666362610011214	-0.5664250664768108	0.4844305265399385	-1.9709472488003874	1.0	0.0	1.0	1.0	0.0	3.0	1.3854000498922565	-0.0	-0.5664250664768108	0.4844305265399385	-0.0	0.0	328.0
3230000	-1614.8325558949941	-123.58999551458854	-1491.2425603804056	0.07058163402675025	1.6506426296311087	3.635312932049592	-0.7974374129167154	0.511533048062193	-0.734052462712832	1.0	0.0	1.0	1.0	0.0	3.0	1.6506426296311087	0.0	-0.7974374129167154	0.511533048062193	-0.0	0.0	314.0
3240000	-1611.368899162594	-120.57748754099106	-1490.791411621603	0.07136338206481065	1.572159256735882	0.3550960024116918	-0.618105767626145	0.32597701873055546	1.3582613059114426	1.0	0.0	1.0	1.0	0.0	3.0	1.572159256735882	0.0	-0.618105767626145	0.32597701873055546	0.0	0.0	335.0
3250000	-1619.2966053953542	-124.2073234070636	-1495.0892819882906	0.06972194467708931	2.063585509739671	-4.247460371614759	-0.6138089457805213	0.5115088848773991	0.3804037426976647	1.0	0.0	1.0	1.0	1.0	4.0	2.063585509739671	-0.0	-0.6138089457805213	0.5115088848773991	0.3804037426976647	0.0	340.0
3260000	-1612.952577185723	-144.0601021928464	-1468.8924749928765	0.0843216724617281	1.5632745788358355	0.2069160845179783	-0.670949590438821	0.3108924690861101	3.6864858427200655	1.0	0.0	1.0	1.0	0.0	3.0	1.5632745788358355	0.0	-0.670949590438821	0.3108924690861101	0.0	0.0	342.0
3270000	-1612.7492025587699	-154.23886219832409	-1458.5103403604458	0.09078141809999107	1.5526837638445619	1.7191608315614029	-0.8067306691854297	0.4225191588749293	-1.7200269109777993	1.0	0.0	1.0	1.0	0.0	3.0	1.5526837638445619	0.0	-0.8067306691854297	0.4225191588749293	-0.0	0.0	338.0
3280000	-1610.88713118781	-136.60673536725855	-1474.2803958205513	0.07865421934907446	1.8088744459304709	-0.3950262423576052	-0.7190076320434903	0.6765301674794675	0.43715571984299173	1.0	1.0	1.0	1.0	0.0	4.0	1.8088744459304709	-0.3950262423576052	-0.7190076320434903	0.6765301674794675	0.0	0.0	332.0
3290000	-1613.2566254022802	-124.74541449618842	-1488.5112109060917	0.07377891948199486	1.6760043787793961	1.8469999770574805	-0.6309324980612425	0.40635649251542	-0.5135321584109269	1.0	0.0	1.0	1.0	0.0	3.0	1.6760043787793961	0.0	-0.6309324980612425	0.40635649251542	-0.0	0.0	325.0
3300000	-1612.390726887645	-120.14491198923335	-1492.2458148984117	0.07122530154973444	1.4809561291228208	1.3225878673889286	-0.684163343563844	0.5551753468904721	0.1976367429662369	1.0	0.0	1.0	1.0	0.0	3.0	1.4809561291228208	0.0	-0.684163343563844	0.5551753468904721	0.0	0.0	329.0
3310000	-1614.1382325677541	-133.37349745469498	-1480.7647351130593	0.07806599622569524	1.659036430244875	1.744760010348574	-0.6140513589999266	0.3930909406328649	-4.848514542924385	1.0	0.0	1.0	1.0	0.0	3.0	1.659036430244875	0.0	-0.6140513589999266	0.3930909406328649	-0.0	0.0	326.0
3320000	-1618.447395049012	-128.4528595130761	-1489.9945355359357	0.07558313834922153	1.5607866411368114	-0.1066681135921581	-0.7147871063811152	0.48573943158139804	-1.3283146318980028	1.0	0.0	1.0	1.0	0.0	3.0	1.5607866411368114	-0.0	-0.7147871063811152	0.48573943158139804	-0.0	0.0	329.0
3330000	-1614.3354551800667	-117.58971707760355	-1496.745738102463	0.06918925096495837	1.887365902857752	1.68956770745912	-0.6842637882745864	0.5760305828831841	1.003942233651534	1.0	0.0	1.0	1.0	0.0	3.0	1.887365902857752	0.0	-0.6842637882745864	0.5760305828831841	0.0	0.0	340.0
3340000	-1609.971590378109	-119.56915470097404	-1490.4024356771351	0.07025872440620472	1.5472650103557524	0.510264032734695	-0.6585419169163752	0.5357684158107907	-1.433646311768966	1.0	0.0	1.0	1.0	0.0	3.0	1.5472650103557524	0.0	-0.6585419169163752	0.5357684158107907	-0.0	0.0	338.0
3350000	-1609.3125709579517	-140.68165881215006	-1468.6309121458016	0.08366029522496098	1.348549504820712	0.8601783136941951	-0.49918930595925476	0.42578782318369646	0.09637456547077888	1.0	0.0	1.0	1.0	1.0	4.0	1.348549504820712	0.0	-0.49918930595925476	0.42578782318369646	0.09637456547077888	0.0	325.0
3360000	-1621.1852345260654	-120.09063925796214	-1501.0945952681034	0.06830676981713343	1.5680296659146027	-3.904167580648723	-0.49833970931617433	0.543187907401495	-0.9835500853831267	1.0	0.0	1.0	1.0	0.0	3.0	1.5680296659146027	-0.0	-0.49833970931617433	0.543187907401495	-0.0	0.0	330.0
